,Month,Year,OIL COMPANIES,Quantity (000 Metric Tonnes),last_updated
943,,2020,"CPCL-MANALI, TAMILNADU",441.0,
944,,2020,"IOCL-KOYALI, GUJARAT",1041.0,
945,,2020,"IOCL-DIGBOI,ASSAM",61.0,
946,,2020,"IOCL-BONGAIGAON,ASSAM",193.0,
947,,2020,"IOCL-PARADIP,ODISHA",1227.0,
948,,2020,"BPCL-KOCHI, KERALA",931.0,
949,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
950,,2020,"IOCL-HALDIA, WEST BENGAL",580.0,
951,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
952,,2020,IOCL TOTAL,5363.0,
953,,2020,"BPCL-MUMBAI, MAHARASHTRA",1097.0,
954,,2020,"NRL-NUMALIGARH, ASSAM",219.0,
955,,2020,"IOCL-PANIPAT, HARYANA",977.0,
956,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
957,,2020,"IOCL-PARADIP,ODISHA",266.0,
958,,2020,CPCL-TOTAL,562.0,
959,,2020,"NRL-NUMALIGARH, ASSAM",226.0,
960,,2020,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
961,,2020,ONGC TOTAL,913.0,
962,,2020,IOCL TOTAL,4657.0,
963,,2020,"BPCL-KOCHI, KERALA",980.0,
964,,2020,BPCL-TOTAL,2577.0,
965,,2020,"HPCL-MUMBAI,MAHARASHTRA",670.0,
966,,2020,"IOCL-BONGAIGAON,ASSAM",222.0,
967,,2020,BORL-BINA,561.0,
968,,2020,HPCL-TOTAL,2327.0,
969,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2441.0,
970,,2020,RIL TOTAL,5464.0,
971,,2020,"IOCL-BONGAIGAON,ASSAM",206.0,
972,,2020,"IOCL-PARADIP,ODISHA",1325.0,
973,,2020,"NRL-NUMALIGARH, ASSAM",230.0,
974,,2020,RIL TOTAL,5482.0,
975,,2020,"IOCL-HALDIA, WEST BENGAL",709.0,
976,,2020,"IOCL-PANIPAT, HARYANA",1359.0,
977,,2020,"BPCL-KOCHI, KERALA",1329.0,
978,,2020,HPCL-TOTAL,2311.0,
979,,2020,"RIL-(SEZ), JAMNAGAR,GUJARAT",2691.0,
980,,2021,"IOCL-KOYALI, GUJARAT",1187.0,
981,,2021,"MRPL-MANGALORE,KARNATAKA",1420.0,
982,,2021,"HMEL-GGSR, BATHINDA, PUNJAB",801.0,
983,,2021,HPCL-TOTAL,2240.0,
984,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2648.0,
985,,2021,RIL TOTAL,5564.0,
986,,2021,"IOCL-BARAUNI,BIHAR",518.0,
987,,2021,"IOCL-HALDIA, WEST BENGAL",657.0,
988,,2021,"IOCL-MATHURA, UTTAR PRADESH",790.0,
989,,2021,"IOCL-GUWAHATI,ASSAM",80.0,
990,,2021,IOCL TOTAL,5387.0,
991,,2021,BPCL-TOTAL,3503.0,
992,,2021,"ONGC-TATIPAKA,ANDHRA PRADESH",7.0,
993,,2021,"HPCL-MUMBAI,MAHARASHTRA",642.0,
994,,2021,"RIL,JAMNAGAR,GUJARAT",2664.0,
995,,2021,"RIL-(SEZ), JAMNAGAR,GUJARAT",2212.0,
996,,2021,"NEL-VADINAR,GUJARAT",1397.0,
997,,2021,"IOCL-HALDIA, WEST BENGAL",665.0,
998,,2021,"CPCL-MANALI, TAMILNADU",964.0,
